# started on Sun Mar 11 00:49:12 2018

     0.050090622,1076874,,L1-dcache-load-misses,32965568,100.00,,,,
     0.050090622,102416121,,instructions,32965568,100.00,1.14,insn per cycle
     0.050090622,2489955,,l2_rqsts.miss,32965568,100.00,,,,
     0.050090622,899727,,branch-misses,32965568,100.00,,,,
     0.050090622,89988154,,cycles,32965568,100.00,,,,
     0.050090622,22367,,LLC-load-misses,32965568,100.00,,,,
     0.100568071,1866175,,L1-dcache-load-misses,40105053,100.00,,,,
     0.100568071,167440448,,instructions,40115555,100.00,1.51,insn per cycle
     0.100568071,2717804,,l2_rqsts.miss,40121629,100.00,,,,
     0.100568071,1265188,,branch-misses,40127894,100.00,,,,
     0.100568071,131179126,,cycles,40133355,100.00,,,,
     0.100568071,35668,,LLC-load-misses,40139058,100.00,,,,
     0.150726516,2885180,,L1-dcache-load-misses,49202837,100.00,,,,
     0.150726516,172734159,,instructions,49206812,100.00,1.27,insn per cycle
     0.150726516,5258868,,l2_rqsts.miss,49209381,100.00,,,,
     0.150726516,1193070,,branch-misses,49211680,100.00,,,,
     0.150726516,186176669,,cycles,49213814,100.00,,,,
     0.150726516,186452,,LLC-load-misses,49215956,100.00,,,,
     0.200870042,5487218,,L1-dcache-load-misses,62448239,100.00,,,,
     0.200870042,361196803,,instructions,62451586,100.00,2.09,insn per cycle
     0.200870042,7533673,,l2_rqsts.miss,62453545,100.00,,,,
     0.200870042,2372808,,branch-misses,62455257,100.00,,,,
     0.200870042,284800893,,cycles,62457007,100.00,,,,
     0.200870042,275727,,LLC-load-misses,62458784,100.00,,,,
     0.251018183,5975573,,L1-dcache-load-misses,70129521,100.00,,,,
     0.251018183,351961405,,instructions,70132249,100.00,1.81,insn per cycle
     0.251018183,8102301,,l2_rqsts.miss,70133752,100.00,,,,
     0.251018183,2152230,,branch-misses,70135178,100.00,,,,
     0.251018183,281401896,,cycles,70136518,100.00,,,,
     0.251018183,332493,,LLC-load-misses,70137906,100.00,,,,
