# started on Sun Mar 11 00:49:14 2018

     0.752407756,5793650,,L1-dcache-load-misses,176562405,100.00,,,,
     0.752407756,523801390,,instructions,176564426,100.00,1.06,insn per cycle
     0.752407756,5653433,,l2_rqsts.miss,176565581,100.00,,,,
     0.752407756,966681,,branch-misses,176566763,100.00,,,,
     0.752407756,549968091,,cycles,176567950,100.00,,,,
     0.752407756,517766,,LLC-load-misses,176569121,100.00,,,,
     0.802585831,9135479,,L1-dcache-load-misses,177820424,100.00,,,,
     0.802585831,522374099,,instructions,177821987,100.00,1.05,insn per cycle
     0.802585831,9852933,,l2_rqsts.miss,177823014,100.00,,,,
     0.802585831,1851568,,branch-misses,177823943,100.00,,,,
     0.802585831,546925979,,cycles,177824877,100.00,,,,
     0.802585831,686376,,LLC-load-misses,177825841,100.00,,,,
     0.852744370,10030658,,L1-dcache-load-misses,179125817,100.00,,,,
     0.852744370,586873425,,instructions,179127221,100.00,1.17,insn per cycle
     0.852744370,9176342,,l2_rqsts.miss,179128086,100.00,,,,
     0.852744370,2317157,,branch-misses,179128904,100.00,,,,
     0.852744370,558356901,,cycles,179129748,100.00,,,,
     0.852744370,320162,,LLC-load-misses,179130608,100.00,,,,
     0.902930556,9987014,,L1-dcache-load-misses,180295499,100.00,,,,
     0.902930556,385017313,,instructions,180297246,100.00,0.77,insn per cycle
     0.902930556,12550253,,l2_rqsts.miss,180298388,100.00,,,,
     0.902930556,2225005,,branch-misses,180299765,100.00,,,,
     0.902930556,538222544,,cycles,180300982,100.00,,,,
     0.902930556,1880533,,LLC-load-misses,180302047,100.00,,,,
     0.953138781,8824299,,L1-dcache-load-misses,181353786,100.00,,,,
     0.953138781,160285070,,instructions,181355895,100.00,0.32,insn per cycle
     0.953138781,12884445,,l2_rqsts.miss,181357088,100.00,,,,
     0.953138781,2296460,,branch-misses,181358277,100.00,,,,
     0.953138781,369312604,,cycles,181359415,100.00,,,,
     0.953138781,2208370,,LLC-load-misses,181360557,100.00,,,,
     1.003460706,7260753,,L1-dcache-load-misses,181272924,100.00,,,,
     1.003460706,227909911,,instructions,181274145,100.00,0.47,insn per cycle
     1.003460706,10868630,,l2_rqsts.miss,181275014,100.00,,,,
     1.003460706,1745105,,branch-misses,181275795,100.00,,,,
     1.003460706,354894826,,cycles,181276575,100.00,,,,
     1.003460706,1199683,,LLC-load-misses,181277292,100.00,,,,
     1.053630612,9659049,,L1-dcache-load-misses,181672811,100.00,,,,
     1.053630612,437300378,,instructions,181674060,100.00,0.89,insn per cycle
     1.053630612,11778835,,l2_rqsts.miss,181674760,100.00,,,,
     1.053630612,3021959,,branch-misses,181675437,100.00,,,,
     1.053630612,512291554,,cycles,181676057,100.00,,,,
     1.053630612,412729,,LLC-load-misses,181676760,100.00,,,,
     1.103793822,11325810,,L1-dcache-load-misses,182486755,100.00,,,,
     1.103793822,438818157,,instructions,182487873,100.00,0.89,insn per cycle
     1.103793822,14194513,,l2_rqsts.miss,182488539,100.00,,,,
     1.103793822,3356119,,branch-misses,182489174,100.00,,,,
     1.103793822,557087277,,cycles,182489804,100.00,,,,
     1.103793822,627096,,LLC-load-misses,182490471,100.00,,,,
     1.153957528,11853925,,L1-dcache-load-misses,183211587,100.00,,,,
     1.153957528,465830669,,instructions,183212613,100.00,0.94,insn per cycle
     1.153957528,14100944,,l2_rqsts.miss,183213250,100.00,,,,
     1.153957528,3076384,,branch-misses,183213868,100.00,,,,
     1.153957528,555712452,,cycles,183214455,100.00,,,,
     1.153957528,541351,,LLC-load-misses,183215095,100.00,,,,
     1.204119893,11670060,,L1-dcache-load-misses,183874791,100.00,,,,
     1.204119893,500502014,,instructions,183875751,100.00,1.01,insn per cycle
     1.204119893,13716034,,l2_rqsts.miss,183876433,100.00,,,,
     1.204119893,3136520,,branch-misses,183877105,100.00,,,,
     1.204119893,555798150,,cycles,183877751,100.00,,,,
     1.204119893,384110,,LLC-load-misses,183878368,100.00,,,,
     1.254289616,11621137,,L1-dcache-load-misses,184434022,100.00,,,,
     1.254289616,435113501,,instructions,184435005,100.00,0.87,insn per cycle
     1.254289616,14893318,,l2_rqsts.miss,184435591,100.00,,,,
     1.254289616,3277802,,branch-misses,184436132,100.00,,,,
     1.254289616,552060257,,cycles,184436685,100.00,,,,
     1.254289616,612914,,LLC-load-misses,184437321,100.00,,,,
     1.304436592,11405349,,L1-dcache-load-misses,185010110,100.00,,,,
     1.304436592,513099784,,instructions,185011006,100.00,1.02,insn per cycle
     1.304436592,11763792,,l2_rqsts.miss,185011559,100.00,,,,
     1.304436592,2617971,,branch-misses,185012075,100.00,,,,
     1.304436592,557141697,,cycles,185012601,100.00,,,,
     1.304436592,371889,,LLC-load-misses,185013144,100.00,,,,
     1.354602894,6541679,,L1-dcache-load-misses,185557229,100.00,,,,
     1.354602894,586880543,,instructions,185558188,100.00,1.16,insn per cycle
     1.354602894,7469800,,l2_rqsts.miss,185558759,100.00,,,,
     1.354602894,1716177,,branch-misses,185559275,100.00,,,,
     1.354602894,576399047,,cycles,185559812,100.00,,,,
     1.354602894,476629,,LLC-load-misses,185560362,100.00,,,,
     1.404768257,6374825,,L1-dcache-load-misses,185950691,100.00,,,,
     1.404768257,506788627,,instructions,185951675,100.00,1.00,insn per cycle
     1.404768257,7466267,,l2_rqsts.miss,185952223,100.00,,,,
     1.404768257,1573654,,branch-misses,185952712,100.00,,,,
     1.404768257,554090467,,cycles,185953228,100.00,,,,
     1.404768257,904178,,LLC-load-misses,185953790,100.00,,,,
     1.454934564,6514854,,L1-dcache-load-misses,186411207,100.00,,,,
     1.454934564,461678426,,instructions,186412080,100.00,0.91,insn per cycle
     1.454934564,7654459,,l2_rqsts.miss,186412681,100.00,,,,
     1.454934564,1469494,,branch-misses,186413395,100.00,,,,
     1.454934564,542486406,,cycles,186413992,100.00,,,,
     1.454934564,1006643,,LLC-load-misses,186414580,100.00,,,,
     1.505090351,5341685,,L1-dcache-load-misses,186852995,100.00,,,,
     1.505090351,562322600,,instructions,186853690,100.00,1.10,insn per cycle
     1.505090351,4584477,,l2_rqsts.miss,186854159,100.00,,,,
     1.505090351,1138178,,branch-misses,186854596,100.00,,,,
     1.505090351,557299749,,cycles,186855039,100.00,,,,
     1.505090351,323766,,LLC-load-misses,186855575,100.00,,,,
     1.555244166,5221050,,L1-dcache-load-misses,187233041,100.00,,,,
     1.555244166,555258022,,instructions,187233833,100.00,1.09,insn per cycle
     1.555244166,4542685,,l2_rqsts.miss,187234357,100.00,,,,
     1.555244166,1113381,,branch-misses,187234817,100.00,,,,
     1.555244166,554466232,,cycles,187235246,100.00,,,,
     1.555244166,388785,,LLC-load-misses,187235698,100.00,,,,
     1.605401529,5529886,,L1-dcache-load-misses,187636178,100.00,,,,
     1.605401529,549118556,,instructions,187636932,100.00,1.07,insn per cycle
     1.605401529,4957044,,l2_rqsts.miss,187637374,100.00,,,,
     1.605401529,1052809,,branch-misses,187637788,100.00,,,,
     1.605401529,558901406,,cycles,187638235,100.00,,,,
     1.605401529,449299,,LLC-load-misses,187638682,100.00,,,,
     1.655587024,8057539,,L1-dcache-load-misses,187999463,100.00,,,,
     1.655587024,531369105,,instructions,188000190,100.00,1.03,insn per cycle
     1.655587024,9163605,,l2_rqsts.miss,188000647,100.00,,,,
     1.655587024,1349322,,branch-misses,188001073,100.00,,,,
     1.655587024,557367925,,cycles,188001488,100.00,,,,
     1.655587024,809987,,LLC-load-misses,188001938,100.00,,,,
     1.705750746,10289045,,L1-dcache-load-misses,188362600,100.00,,,,
     1.705750746,594781897,,instructions,188363315,100.00,1.15,insn per cycle
     1.705750746,9463802,,l2_rqsts.miss,188363740,100.00,,,,
     1.705750746,2394165,,branch-misses,188364157,100.00,,,,
     1.705750746,564570611,,cycles,188364564,100.00,,,,
     1.705750746,325815,,LLC-load-misses,188364978,100.00,,,,
     1.755928515,10380027,,L1-dcache-load-misses,188695825,100.00,,,,
     1.755928515,512087183,,instructions,188696645,100.00,0.99,insn per cycle
     1.755928515,11198472,,l2_rqsts.miss,188697110,100.00,,,,
     1.755928515,2308671,,branch-misses,188697552,100.00,,,,
     1.755928515,567405727,,cycles,188697993,100.00,,,,
     1.755928515,1183499,,LLC-load-misses,188698561,100.00,,,,
     1.806141947,9329336,,L1-dcache-load-misses,189018409,100.00,,,,
     1.806141947,190468203,,instructions,189019549,100.00,0.37,insn per cycle
     1.806141947,14027773,,l2_rqsts.miss,189020210,100.00,,,,
     1.806141947,2287167,,branch-misses,189020795,100.00,,,,
     1.806141947,438713530,,cycles,189021424,100.00,,,,
     1.806141947,2507545,,LLC-load-misses,189022050,100.00,,,,
     1.856306022,6170447,,L1-dcache-load-misses,187562027,100.00,,,,
     1.856306022,146795583,,instructions,187562157,100.00,0.29,insn per cycle
     1.856306022,9399864,,l2_rqsts.miss,187562237,100.00,,,,
     1.856306022,1487549,,branch-misses,187562311,100.00,,,,
     1.856306022,245870274,,cycles,187562416,100.00,,,,
     1.856306022,1496777,,LLC-load-misses,187562503,100.00,,,,
     1.863705492,323865,,L1-dcache-load-misses,182815777,100.00,,,,
     1.863705492,17074901,,instructions,182815777,100.00,0.03,insn per cycle
     1.863705492,469784,,l2_rqsts.miss,182815777,100.00,,,,
     1.863705492,43871,,branch-misses,182815777,100.00,,,,
     1.863705492,14197819,,cycles,182815777,100.00,,,,
     1.863705492,50464,,LLC-load-misses,182815777,100.00,,,,
